record,cls,y,qrs_width_norm,template_corr,template_corr_abs,pos_neg_ratio,slope_norm,energy_conc,seg_skew,seg_kurt
800,N,0,31.25,0.9869137485552758,0.9850096763088174,0.6680851063829786,0.42105263157894735,0.8600404330593461,2.7006891305964347,11.786111614341044
800,N,0,31.25,0.9663447980517922,0.9684342009558061,0.6589063345966433,0.4368600682593857,0.8453163144073107,2.6758242013719227,11.779179518729148
800,N,0,31.25,0.969402818137338,0.9721944939174857,0.6544391281233386,0.4266666666666667,0.8454834716307047,2.6838739390601134,11.772156750275725
800,N,0,31.25,0.968663288046164,0.9611196239267007,0.6632653061224489,0.43243243243243246,0.8665159035507651,2.7919030835973913,12.515083838824307
800,N,0,23.4375,0.9910497616105838,0.9898908553224465,0.669218989280245,0.42809364548494994,0.8366428765657499,2.607727569658629,11.56978327244114
800,N,0,31.25,0.9903446068558741,0.9869035555021377,0.6969416126042632,0.40251572327044033,0.8655635866836372,2.671768176432723,11.267812742192467
800,N,0,31.25,0.9783290099499301,0.9797418246643099,0.6471149260848832,0.41025641025641024,0.8396545422715811,2.6137581780034314,11.35496152417843
800,N,0,31.25,0.9528178092790399,0.9397967201211562,0.6062500000000001,0.45714285714285713,0.8302180685358257,2.4646927855147576,11.483057480960195
800,N,0,31.25,0.9278956427907005,0.9323234856562193,0.5807644882860666,0.6037735849056604,0.7518646491123555,2.0010923837696275,10.264187929105496
800,N,0,23.4375,0.9266156913499884,0.9071015044679146,0.6174863387978142,0.4923076923076923,0.8393570059269422,2.488807135118756,11.336051785387102
800,N,0,23.4375,0.9910973361839196,0.990420304621135,0.6114864864864865,0.4846153846153846,0.7903960545139673,2.394981470920271,11.32058269962703
800,N,0,23.4375,0.9816022005612015,0.9777767297258643,0.6049261083743842,0.45390070921985826,0.7600265263982878,2.0510333349874887,10.228776338926018
800,N,0,23.4375,0.9678229881509952,0.9586361090991066,0.5766497461928933,0.4776119402985075,0.7604048924504426,2.1453163979761425,10.797478912732586
800,S,0,23.4375,0.9947467437845465,0.9944628295211038,0.6537440254912373,0.43537414965986404,0.8076286526021216,2.4628839359738355,11.606127342310428
800,N,0,31.25,0.9639396886600182,0.9552828650602491,0.6522633744855969,0.435374149659864,0.8407794539189855,2.5627484473275364,11.897190739717422
800,N,0,23.4375,0.9136627477774344,0.8901502800798107,0.5851423058369513,0.4475524475524476,0.8171209451009649,2.306713701929904,10.79494882409285
800,N,0,31.25,0.9617065218514826,0.9585884697439372,0.6257928118393234,0.44912280701754387,0.8416780354706686,2.7947994735711443,12.513201726761658
800,N,0,23.4375,0.9771161930667721,0.9848854284776429,0.678866587957497,0.5161290322580646,0.8316332326146716,2.6992921928591014,12.247325745472288
800,N,0,31.25,0.9223760966335746,0.9227536685556904,0.6167341430499325,0.5565217391304348,0.8178360006302471,2.4238712910474614,12.05315556691098
800,N,0,23.4375,0.9787921486487917,0.977630256228653,0.6284584980237155,0.4571428571428572,0.8437291416366308,2.710774378129344,12.013898552197045
800,N,0,23.4375,0.9860149772295734,0.9823790199274228,0.6698377168438724,0.4587813620071685,0.8584935405985583,2.89230187665235,12.839029602070772
800,N,0,23.4375,0.9866177944889393,0.9847885261557197,0.660500544069641,0.4491228070175438,0.8497788559923424,2.706768592482993,12.233186563260265
800,N,0,23.4375,0.9953674650940073,0.9944774470797294,0.6563608717688799,0.4266666666666668,0.8227331701949447,2.432652164399793,10.95805707529146
800,N,0,23.4375,0.9919900942148581,0.9905206369802186,0.6415185007208073,0.4076433121019108,0.8167403699717073,2.5310249266351743,11.472212790556922
800,N,0,31.25,0.946797762160499,0.9336548791667967,0.6595744680851063,0.49612403100775193,0.8476160580377385,2.561551542886477,11.404571246083039
800,N,0,31.25,0.9765966636858247,0.9773248424724655,0.6417649628658803,0.4,0.7837191364711795,2.243625696184075,10.64027689399347
800,N,0,23.4375,0.997808228023663,0.9973479740964724,0.6640584246218049,0.44755244755244755,0.8170107728516486,2.465363479513918,11.200198783843131
800,N,0,23.4375,0.9862261956329975,0.9813793466115487,0.5973829894313034,0.45070422535211274,0.7473181470494954,2.1412669139738307,10.682495471821584
800,N,0,31.25,0.9827015006323686,0.9838328179880612,0.6678200692041523,0.42524916943521596,0.8518496318718095,2.6938813653325893,11.611706289829302
800,N,0,31.25,0.9458199222691426,0.9432159096817787,0.601404741000878,0.4571428571428572,0.7904192473287467,2.284434779124081,10.203896130224988
800,N,0,31.25,0.9943249186861062,0.9930923645067652,0.6366013071895424,0.40251572327044033,0.8242894629650667,2.435746080513133,10.443828278965256
800,N,0,23.4375,0.9948310222825975,0.9949747352174122,0.6423196104471004,0.40506329113924056,0.8236086542004033,2.4182348015742128,10.410080020289312
800,N,0,23.4375,0.9939900221525354,0.9944485396934513,0.6362786348761101,0.4076433121019109,0.820349265035806,2.636096895540036,12.065896870432692
800,N,0,31.25,0.9673293994456965,0.9646342426887797,0.6383693045563549,0.4475524475524476,0.805023205604855,2.528572913207417,11.463049394789643
800,N,0,31.25,0.96888646542977,0.9697410921186278,0.6716562047320136,0.4129032258064516,0.8419862739686094,2.651239337909059,11.715604550840906
800,N,0,23.4375,0.9862844631362446,0.9836335694537309,0.6043200785468827,0.4353741496598641,0.7936287152487504,2.4679924531207162,11.283898845815848
800,N,0,31.25,0.9758830337471986,0.969910394994103,0.6891522333637192,0.4183006535947713,0.8412361375817035,2.5422607382295204,10.80595417256187
800,N,0,31.25,0.9912483537040749,0.9900862993188692,0.6395147313691507,0.4012539184952979,0.809577763100959,2.3647238812091858,10.515977161794405
800,N,0,23.4375,0.9939738344055205,0.9936693730422698,0.6517006802721088,0.419672131147541,0.7622733565452041,2.067633229031422,10.026241549670488
800,N,0,23.4375,0.9818159743215843,0.9831554427055113,0.6196600826825907,0.41290322580645167,0.8205366406486935,2.5501745444860946,11.24581845239634
800,N,0,31.25,0.9648750943643013,0.9645627123953442,0.6123963334788302,0.41025641025641024,0.7965853153779066,2.417598919149465,11.037066978678014
800,N,0,31.25,0.9415081346378221,0.9253061579319871,0.6068459657701711,0.47058823529411775,0.7834772446688086,2.0978196685267885,10.411963218095268
800,N,0,23.4375,0.9961014591126887,0.9953745175861727,0.6377575467177766,0.4102564102564103,0.8129814700915111,2.5243818722096427,11.44867844982957
800,N,0,23.4375,0.994744925745103,0.995364137160472,0.659919028340081,0.39506172839506176,0.8178871843572025,2.356352917655118,10.405833208797134
800,N,0,31.25,0.97879184015321,0.979706556928931,0.5948644793152638,0.40506329113924056,0.8281171379692062,2.648118074320874,11.531360779194445
800,N,0,31.25,0.9548481733418032,0.9557400791854882,0.667411712114439,0.40764331210191085,0.8089220299717657,2.3968879851703964,10.662140900409298
800,N,0,23.4375,0.9932361480111023,0.993063746227779,0.6592592592592592,0.4,0.7696910672087902,2.1147104422103937,10.119227099971782
800,N,0,31.25,0.9783267231406428,0.9807670146561579,0.6592659719075669,0.3855421686746988,0.824790596574783,2.4999621064913025,11.18893108029913
800,N,0,31.25,0.9785199129635394,0.9783401979562817,0.6107382550335569,0.39875389408099693,0.800054159478365,2.48081816054364,11.395302705495594
800,N,0,31.25,0.9704587306744226,0.9718952523453487,0.6659222867351496,0.3950617283950618,0.8251155688908474,2.5183296464445424,11.078864667420714
800,N,0,23.4375,0.9899339289825496,0.9921187459962959,0.6760502381983542,0.3914373088685016,0.8339711083877921,2.447204228281251,10.418326100637467
800,N,0,23.4375,0.9981490611177085,0.9974854032658554,0.674934036939314,0.4383561643835617,0.8405969663004146,2.664091927678342,11.861909721508539
800,N,0,23.4375,0.9869710994706061,0.9838758802241119,0.6585365853658536,0.45878136200716846,0.7907650935770688,2.3563806415002344,10.999908511605804
800,N,0,23.4375,0.9826702402765478,0.9813922423866068,0.666512274201019,0.4210526315789474,0.7924987789884973,2.370518045568638,10.889014296998067
800,N,0,23.4375,0.998288371965748,0.997946600681802,0.6551724137931034,0.4115755627009646,0.7973652910782838,2.330840373816971,10.76703983243175
800,N,0,31.25,0.9683808319262244,0.9599611323625233,0.6927199642697632,0.40764331210191085,0.8490784711980599,2.5450587793590875,11.02989603444641
800,N,0,31.25,0.9541619019024261,0.9555567306485809,0.6923076923076924,0.387878787878788,0.8282259979926502,2.409808970629613,10.66453960329314
800,N,0,31.25,0.9768695228223144,0.9729468880094162,0.6745379876796714,0.41693811074918574,0.86305024169495,2.682237870969337,11.628940749891994
800,N,0,23.4375,0.9883285424723918,0.9910937054427974,0.6790248857287964,0.4050632911392405,0.8534355509840054,2.663066449446063,11.545914009658663
800,N,0,23.4375,0.9947844897663575,0.9956328827962383,0.6605922551252847,0.4507042253521127,0.8487034985992573,2.709249552724159,12.006158619287087
800,N,0,23.4375,0.9952549366596076,0.9945741727061338,0.6694458067680236,0.39751552795031064,0.8564839124515393,2.7111569052854416,11.779674773116781
800,N,0,23.4375,0.9932525573537296,0.99250873037255,0.6678928008407776,0.4295302013422819,0.8658852450255623,2.8016594535220984,11.97136323262061
800,N,0,23.4375,0.9948392575005102,0.9927243029345224,0.6880829015544042,0.4475524475524476,0.8470437214419976,2.578163934968973,11.310484001002088
800,N,0,23.4375,0.9930187037098888,0.9915705193279801,0.6740890688259108,0.42105263157894735,0.8440424287537217,2.5929017083361314,11.41342551716188
800,N,0,23.4375,0.9937533934579094,0.9946016417725844,0.6472849591542528,0.40251572327044033,0.8405548181498375,2.558920717420349,10.984225900976574
800,N,0,31.25,0.962971553289072,0.96523924010579,0.6648806624452022,0.41025641025641024,0.8463200532047754,2.6681752646389203,11.69177515965809
800,N,0,31.25,0.9678812206922306,0.959350872228436,0.6225324987963409,0.42384105960264906,0.8298975923338509,2.542997861818853,11.680160957579838
800,N,0,31.25,0.9569846014111016,0.9573661432635046,0.6832540025962787,0.38554216867469887,0.858893795063838,2.699437365470657,11.608862637758667
800,N,0,23.4375,0.9960219861551148,0.9950342500302568,0.6390904692791486,0.40764331210191096,0.820031670890568,2.5383249590688384,11.617168095807312
800,N,0,31.25,0.9863730630038218,0.9888670980674739,0.6778824585015704,0.38323353293413176,0.8598191232541031,2.683540522184418,11.418567637470368
800,N,0,23.4375,0.9978991163807073,0.9974149595263933,0.6411270390509144,0.41558441558441556,0.8330971801604019,2.6134076912168256,11.543958706457099
800,N,0,23.4375,0.9915732559463845,0.9936492898573144,0.668328047122791,0.3855421686746988,0.8570036961932228,2.618911323385774,11.08975293738632
800,N,0,23.4375,0.9898481450070922,0.989773274714022,0.6882444329363023,0.4155844155844156,0.8560121611350392,2.7155935188635216,11.848341320777935
800,N,0,23.4375,0.990667761176002,0.9879149063882547,0.6166583040642248,0.41693811074918574,0.805445302256789,2.561653039322907,11.934356359404124
800,N,0,23.4375,0.9892455950154714,0.9891280845855439,0.6342298288508555,0.4210526315789474,0.8031982765763526,2.4185758703577314,11.136607247128442
800,N,0,31.25,0.9627743541751909,0.9620051007072252,0.6357421875,0.41693811074918574,0.8363750096731759,2.6654365715751562,11.829246505262478
800,N,0,23.4375,0.988532166445775,0.9902327721724034,0.6329659798754192,0.40764331210191085,0.8357490603793014,2.593061613710437,11.272600006351187
800,N,0,31.25,0.6741323761995488,0.689153921008327,0.594758064516129,0.46886446886446886,0.8552594822769879,2.503643703690893,11.52536436059665
800,N,0,31.25,0.6768396744302696,0.6848164906293287,0.6043859649122808,0.4740740740740741,0.7990231185722061,2.016163752426272,9.454458871291646
800,N,0,23.4375,0.9041918629118227,0.8957176389637773,0.6093916755602987,0.5080645161290323,0.7936315536315536,2.2857803417790983,10.71102948176158
800,N,0,31.25,0.9597978262288773,0.9486927424930559,0.6016260162601627,0.5099601593625498,0.8339159409624268,2.667365783422382,12.244802410771525
800,N,0,31.25,0.9664294829176515,0.9637527443051509,0.6394849785407726,0.4475524475524476,0.848212132175591,2.831933374369835,12.62724788664758
800,N,0,31.25,0.9750775922447033,0.9718213528872441,0.6400425985090522,0.4671532846715329,0.8402403680840962,2.7619319577898898,12.197651109342836
800,N,0,31.25,0.9681070272793798,0.9637569435218576,0.6575028636884307,0.4848484848484848,0.8561242447883592,2.865106332608099,12.650212343200506
800,N,0,23.4375,0.9297072847557152,0.911866622728707,0.650924024640657,0.45714285714285724,0.8237423720239037,2.4402445753164423,11.37747131922917
800,N,0,23.4375,0.9829935187371398,0.9828020954331081,0.6135624709707386,0.4142394822006473,0.7821267591254877,2.2884182997821636,10.703589009725125
800,N,0,23.4375,0.9898758982209958,0.991470796404787,0.656507014997581,0.4413793103448276,0.8178943896641531,2.5276056063768237,11.207666168933704
800,N,0,23.4375,0.986154033948684,0.9837320528558557,0.6254564423578508,0.45070422535211274,0.7969410948276198,2.464906899366426,11.384808926512722
800,N,0,23.4375,0.988515415841833,0.9859737562033418,0.6334033613445378,0.46043165467625913,0.8016738210679103,2.422849526108063,11.077622277569018
800,N,0,31.25,0.9383903485924097,0.9214927588948585,0.574028529267093,0.4758364312267659,0.8319813049082263,2.4544336593328904,11.120485096325176
800,N,0,23.4375,0.9941553164167751,0.9916380231655701,0.5973229224762968,0.49230769230769234,0.7960410577495809,2.465139663235318,11.370371254406125
800,N,0,23.4375,0.9862791681124624,0.981413189593768,0.598505072076882,0.46376811594202905,0.78849328085258,2.460600644913629,11.546466753956794
800,N,0,23.4375,0.9894003062416408,0.9878481803435791,0.6699801192842942,0.43389830508474575,0.8415318562804057,2.609037830886366,11.525465318147848
800,N,0,23.4375,0.9899319638768489,0.9855196137006941,0.5799708313077298,0.4539007092198582,0.7177568921843716,1.9072789977329492,9.950729133541495
800,N,0,31.25,0.928781264898246,0.9273607759117252,0.5903706534199464,0.40506329113924056,0.7573053094277711,2.07505441426107,9.527247163200036
800,N,0,23.4375,0.9797728013490351,0.9758749187415805,0.5896656534954408,0.4728682170542636,0.7351403482056749,1.855004941171358,9.562084670994341
800,N,0,23.4375,0.9866685209883369,0.9860958591183432,0.6413793103448275,0.4338983050847457,0.8015558351152205,2.400532543717739,11.025904083406862
800,N,0,23.4375,0.8849803977052789,0.8973841672657632,0.644723092998955,0.4,0.6798059528348571,1.9048361655739476,8.196582413667267
800,N,0,31.25,0.9841782775967237,0.9818814226212395,0.6277683134582623,0.4196721311475409,0.781804594454644,2.137630224484346,9.840048278183126
800,N,0,23.4375,-0.24451645679689193,0.021844437252588268,0.7009853890587837,0.4102564102564103,0.8253702538174467,1.8958275053193248,8.11615070096298
800,N,0,31.25,-0.33708949907134517,0.19899747931411024,0.6574585635359116,0.4266666666666667,0.8359556411188167,1.5121680964825377,7.286670595595836
800,N,0,23.4375,0.9820422961924078,0.9761361876982665,0.6002137894174239,0.468864468864469,0.791569096221827,2.490244107416891,11.571129005957198
800,N,0,23.4375,0.9813242122275294,0.9756316703281411,0.5782038345105953,0.49230769230769234,0.7079280772678834,1.8764088756261315,9.922889646898145
800,N,0,31.25,0.9419132064854128,0.9351491110579894,0.6078959174517722,0.41290322580645167,0.7862091551064662,2.458912497332959,11.382165917973074
800,N,0,31.25,0.9292222820849239,0.9299538770138158,0.6141406543813464,0.4142394822006473,0.7074795855894535,1.7552117673214374,8.870151418747238
800,N,0,23.4375,0.906264567027034,0.9091637307264042,0.5985477178423237,0.5378151260504201,0.7797573919636088,2.176403461103423,10.221225703476646
800,N,0,23.4375,0.9815651212282024,0.9788826780632535,0.6150911403136922,0.4155844155844156,0.6853530469674922,1.590300279134488,9.11291419797062
800,N,0,31.25,0.9740484475289692,0.9731969364993541,0.6072856508218569,0.42524916943521596,0.7892424849699399,2.416831553276359,10.952374801223556
800,N,0,23.4375,0.9838080227834327,0.979007631663704,0.5926110833749377,0.44137931034482764,0.7600468242847768,2.233477052118701,10.815254643720628
800,N,0,31.25,0.9687108189596404,0.9680809396258905,0.6693177061532021,0.40506329113924056,0.7879900859507486,2.3237346952313027,10.332955530747956
800,N,0,31.25,0.9651325256728431,0.9576552093530586,0.6146508966043495,0.3914373088685016,0.8062212351288642,2.3424131879986594,10.235034870171
800,N,0,31.25,0.9322787054095635,0.9124607669715106,0.5777301927194861,0.4522968197879859,0.720273411748378,1.6775770199339255,9.037920883398895
800,N,0,23.4375,0.9604434703242226,0.9591085262326228,0.632358830596716,0.4037854889589906,0.7362747338248522,2.105311978708257,9.69708739973909
800,N,0,23.4375,0.9931295631630157,0.9923227870454268,0.6407982261640797,0.4025157232704403,0.7811465843623947,2.2839905284275552,10.535682242337245
800,N,0,31.25,0.9501736429940658,0.9461621047555794,0.5965130759651307,0.40506329113924056,0.7798772143834579,2.3614963755375373,10.798820596223411
800,N,0,23.4375,0.987016205401502,0.9864286427900363,0.5985630893578805,0.44444444444444453,0.743047030739443,2.06283826482378,9.974993834812851
800,N,0,23.4375,0.9816278222175403,0.9784366226955584,0.5358872743284897,0.4776119402985075,0.702738665024924,1.9411608189524965,9.532446588949867
800,N,0,31.25,0.957163095802644,0.9492307738853215,0.6326194398682042,0.42666666666666675,0.7425996133470587,2.0641459453086553,9.654410807417621
800,N,0,23.4375,0.9892848539681819,0.9890486967258272,0.6019300361881784,0.4155844155844156,0.7448695407754989,2.016848398865632,9.363381169903542
800,N,0,23.4375,0.988542481660249,0.9875130966873863,0.6576875259013675,0.39875389408099693,0.7512934941978587,2.068535011541314,9.63754933858044
800,N,0,23.4375,0.9783008339064339,0.9774945708638878,0.6587391468478669,0.4050632911392406,0.7223117721149523,1.834153702562711,8.433372284935556
800,N,0,23.4375,0.9689002918090059,0.9723331916712188,0.6228980322003578,0.4129032258064516,0.6998601137741303,1.7276131874552012,8.203610064995768
800,N,0,23.4375,0.9589521281961213,0.947455854693834,0.5503355704697986,0.5161290322580645,0.6974360811997206,1.738655407115578,9.300610989467948
800,N,0,23.4375,0.955741190043674,0.9461271067814376,0.568824065633546,0.5224489795918368,0.6256466440409899,1.4337953200560705,8.346485825638181
800,N,0,31.25,0.9516165796873016,0.9401417668073939,0.6015399422521656,0.4885496183206106,0.7718308924750803,2.2276398711716987,10.333813612712243
800,N,0,31.25,0.951649112967094,0.9466891665810796,0.6575133485888635,0.45070422535211274,0.6725979514535909,1.53483229036907,7.774356892407984
800,N,0,23.4375,0.9826534754033944,0.978425098565172,0.5754050685500623,0.41290322580645167,0.6851723652230722,1.7078613557159732,9.183727849503686
800,N,0,31.25,0.937436045842064,0.9314588283459468,0.5936675461741424,0.42953020134228187,0.6618161069168504,1.70109396896389,8.634661182216965
800,N,0,23.4375,0.9578720697737207,0.9563484612616661,0.5907429963459195,0.45878136200716846,0.6409621155866423,1.553372732616932,8.14878170444306
800,N,0,31.25,0.9677713326362937,0.9597642886712017,0.594925634295713,0.44444444444444453,0.7315249865097851,1.9050315956266208,9.597717998320766
800,N,0,23.4375,0.9763893926629846,0.9772444050418551,0.6535616971584274,0.39999999999999997,0.7291769253320961,1.9772637064006842,9.109352017020008
800,N,0,23.4375,0.9882462445703192,0.9878712512710126,0.6455089820359282,0.4025157232704403,0.7491375626052731,1.9829457754296533,9.521812443806517
800,N,0,31.25,0.9457321071109478,0.935909736537027,0.5904298459042985,0.4571428571428572,0.7095667607051561,1.6983708996062452,9.084596502223889
800,N,0,23.4375,0.9695062409178703,0.9599869518066358,0.5576036866359448,0.49612403100775193,0.6199898215690206,1.271413786302288,8.314727022557767
800,N,0,23.4375,0.9691745075109132,0.9735448644941803,0.6559485530546624,0.46715328467153294,0.7201298701298701,1.8061063409397617,8.673806720323094
800,N,0,31.25,0.9632787798460508,0.9598667351873449,0.6182149362477231,0.42384105960264906,0.7163099450495405,1.8237631506816467,8.422921199148961
800,N,0,23.4375,0.8957486925615096,0.8701965819743438,0.6103130755064456,0.4025157232704403,0.7301059068921633,1.8317742773373324,8.641952440046312
800,N,0,23.4375,0.9148291984443407,0.894378747150977,0.5806312148724599,0.4620938628158846,0.7229771883658924,1.685387481441244,9.128042153034325
800,N,0,23.4375,0.9771404119318768,0.979662580438615,0.5922330097087379,0.4555160142348755,0.6871460538612476,1.810745063725721,9.25315169031788
800,N,0,23.4375,0.9904963685054797,0.9926584899552369,0.6087857438872774,0.41830065359477125,0.7429298362665322,2.0800501967161433,9.745013832168189
800,N,0,31.25,0.9339504121627168,0.9141074733053207,0.5694682675814753,0.4555160142348755,0.7263046140218327,1.7526178994041235,9.181202417135273
800,N,0,23.4375,0.9891064889474527,0.9895787398397959,0.6073098172545686,0.4155844155844156,0.7627690041731445,2.2352520909125055,10.313427263020023
800,N,0,31.25,0.9618242077595227,0.963602680422314,0.6281081081081081,0.40894568690095856,0.7109511449796065,1.8051433034883289,8.44213091769499
800,N,0,23.4375,0.9582371494612648,0.95429057754457,0.6058700209643607,0.4571428571428572,0.6514018456043581,1.5501639711418487,8.395219377001574
800,N,0,23.4375,0.972858369628674,0.9715218292553015,0.660965412390726,0.4102564102564103,0.6916381578757756,1.753014607460207,8.449956378429727
800,N,0,23.4375,0.9829085340394285,0.9799964178441205,0.5602137279079327,0.41423948220064744,0.7457408167297374,2.202454573678939,10.023114617620486
800,N,0,23.4375,0.9804845175812785,0.9808007941344747,0.6103896103896105,0.4115755627009647,0.70572095412219,1.7955355559211714,8.390461308682152
800,V,1,23.4375,0.6619939376121242,0.5522339798462634,0.5172413793103449,0.49042145593869746,0.20410743361723452,-0.8164872883341652,4.7924319727891165
800,N,0,31.25,0.9357492156804657,0.9218851207142019,0.6092607636068237,0.460431654676259,0.7175294253552224,1.7628728269314236,8.703775825461623
