record,cls,y,qrs_width_norm,template_corr,template_corr_abs,pos_neg_ratio,slope_norm,energy_conc,seg_skew,seg_kurt
100,N,0,16.666666666666668,0.9886865380251003,0.9890400067517566,0.8508090614886733,0.2991452991452992,0.8903789693922315,3.9693569715479278,20.291008064718547
100,N,0,13.888888888888888,0.9933738209018367,0.9930826311317267,0.8143100511073255,0.32098765432098775,0.9184292754316788,4.302881830219718,23.16421168781307
100,N,0,16.666666666666668,0.9946866232005199,0.9949192950467598,0.8515806988352747,0.30620155038759694,0.9386148225439388,4.235863697610885,22.08012226988801
100,N,0,16.666666666666668,0.9905989872139328,0.9900996564918264,0.8580020046775808,0.313953488372093,0.9420161283421239,4.248781766142848,21.920996541292514
100,N,0,16.666666666666668,0.9925675193287945,0.9920811220421341,0.836741767764298,0.3305084745762712,0.9128755320000418,4.1480378997629845,21.917792742457483
100,N,0,16.666666666666668,0.9913671023818713,0.9909471696118237,0.83261231281198,0.2971887550200803,0.9388313493761825,4.096876716943487,20.799528044695492
100,N,0,16.666666666666668,0.9912960115900159,0.9916781814762471,0.8342956120092377,0.28947368421052644,0.8996777453095556,4.067912541463842,21.091031438042375
100,N,0,16.666666666666668,0.9942057712302622,0.9939692846535575,0.8427137207179799,0.290566037735849,0.9280841485355594,4.128759220338397,21.13257827354598
100,N,0,19.444444444444446,0.9932103572843829,0.9935084356229608,0.8501026694045174,0.29496402877697847,0.9336839414017792,4.093228574773217,20.940405826233334
100,N,0,16.666666666666668,0.9899110345859689,0.9902303038140027,0.8788124156545207,0.303754266211604,0.9297252732191467,4.121366950709655,20.89041203016353
100,N,0,16.666666666666668,0.980278259164032,0.980403643485538,0.802355187778485,0.31075697211155373,0.9359129912326242,3.9226931599752235,20.29039039675241
100,N,0,16.666666666666668,0.9892876757111082,0.989161299790829,0.821673953778888,0.31048387096774205,0.9115579250649493,4.073000389516862,21.023309412443176
100,N,0,16.666666666666668,0.990865051256324,0.9909234010836684,0.8126934984520123,0.31174089068825916,0.9145804422240722,4.072586869368994,20.968573052034973
100,N,0,16.666666666666668,0.9967989780625163,0.9970343645656093,0.8564993564993564,0.31558935361216733,0.9296955364730086,4.233913141486856,22.39632424439541
100,N,0,16.666666666666668,0.9912835181085483,0.9911518345133016,0.8753263707571801,0.2834008097165991,0.9138218634861086,4.08800164969571,20.963392976623005
100,N,0,16.666666666666668,0.9907036408289027,0.9913442212459194,0.8499377334993772,0.31355932203389836,0.8738070307654344,3.9425327583659295,20.555058509963324
100,N,0,19.444444444444446,0.9927113420646597,0.993301966901132,0.8440450807188548,0.29166666666666663,0.8938097203748722,3.914718281310685,19.76594096041391
100,N,0,16.666666666666668,0.9848364838942173,0.9852272332889339,0.8355437665782494,0.34050880626223096,0.9293206519183564,4.303410759468185,22.98194895796091
100,N,0,19.444444444444446,0.9962823355956024,0.9962855581629253,0.8573687539531942,0.30859374999999994,0.9303529503399317,4.106599826811129,20.917540461553433
100,N,0,16.666666666666668,0.9915720163815577,0.9913633919840744,0.8525390625000001,0.3268482490272373,0.9220319579966918,4.210865059144392,22.294117829440584
100,N,0,16.666666666666668,0.9891706103372226,0.9888845893542813,0.8561195889131111,0.32539682539682535,0.8903678272763157,4.062119099479306,21.197130334689895
100,N,0,22.22222222222222,0.9723526404687391,0.9774217811040774,0.8553891480481217,0.20664206642066424,0.8980102039709115,3.59952635417079,17.052533677589743
100,N,0,16.666666666666668,0.9904756682554321,0.9907829706708976,0.8668831168831169,0.31060606060606066,0.9188940435707611,4.192127703239883,22.175383686265473
100,N,0,16.666666666666668,0.9959854020616986,0.9962647162391091,0.8462488422352578,0.3235294117647059,0.9334629554357141,4.231101267364802,22.044987818203982
100,N,0,22.22222222222222,0.973411603618862,0.9742210032002573,0.8659054699946892,0.2723735408560312,0.8978888975245795,3.6377544075937385,17.31374247458976
100,N,0,19.444444444444446,0.9886579672925062,0.9903039781930784,0.8531767218366257,0.2798507462686567,0.9165632740036254,3.837319306542851,18.660048110989436
100,N,0,19.444444444444446,0.9963287880878287,0.9957235470619079,0.8285801901257281,0.3068592057761733,0.9477857092339547,4.160529755381754,21.27595272107451
100,N,0,19.444444444444446,0.9931633420493641,0.99427488786025,0.8683423099940157,0.3424408014571949,0.9256294753090313,4.2560350913031995,22.38918101201233
